country,state,guide_number,id,url,title_en,title_es,source_id,region_id
Ecuador,El Oro,903,fg_903,http://fieldguides.fieldmuseum.org/guides/guide/903,Common Birds of Mountain and Paramo Forests,Aves Comunes de Bosques Montanos y Páramos de El Oro,EC.EO,fdaa1baa-df33-4e36-b5ef-3657b06bdee7
Ecuador,El Oro,902,fg_902,http://fieldguides.fieldmuseum.org/guides/guide/902,Common Birds of Piedmont and Semideciduous Forests of El Oro,Aves Comunes de Bosques Piemontanos y Semideciduos de El Oro,EC.EO,fdaa1baa-df33-4e36-b5ef-3657b06bdee7
Ecuador,El Oro,689,fg_689,http://fieldguides.fieldmuseum.org/guides/guide/689,Gesneriaceae of the Buenaventura Biological Reserve,Gesneriaceae de la Reserva Biológica Buenaventura,EC.EO,fdaa1baa-df33-4e36-b5ef-3657b06bdee7
Ecuador,El Oro,403,fg_403,http://fieldguides.fieldmuseum.org/guides/guide/403,Mammals of Southern Ecuador,Mamíferos del Sur de Ecuador,EC.EO,fdaa1baa-df33-4e36-b5ef-3657b06bdee7
Ecuador,Esmeraldas,692,fg_692,http://fieldguides.fieldmuseum.org/guides/guide/692,Gesneriaceae of the Mache-Chindul Ecological Reserve,Gesneriaceae de la Reserva Ecológica Mache-Chindul,EC.ES,49b7247a-129c-481b-91a0-128b9ffe4287
Ecuador,Esmeraldas,826,fg_826,http://fieldguides.fieldmuseum.org/guides/guide/826,Mammals of Cotacachi-Cayapas Ecological Reserve,Mamíferos de la Reserva Ecológica Cotacachi-Cayapas,EC.ES,49b7247a-129c-481b-91a0-128b9ffe4287
Ecuador,Esmeraldas,848,fg_848,http://fieldguides.fieldmuseum.org/guides/guide/848,Mammals of El Pambilar Wildlife Refuge,Mamíferos del Refúgio El Pambilar,EC.ES,49b7247a-129c-481b-91a0-128b9ffe4287
Ecuador,Esmeraldas,816,fg_816,http://fieldguides.fieldmuseum.org/guides/guide/816,Mammals of Mache-Chindul Ecological Reserve,Mamíferos de la Reserva Ecológica Mache-Chindul,EC.ES,49b7247a-129c-481b-91a0-128b9ffe4287
Ecuador,Guayas,913,fg_913,http://fieldguides.fieldmuseum.org/guides/guide/913,Amphibians of Santay Island,Anfibios de la Isla Santay,EC.GU,c31d279e-aa99-4597-af47-c494642d7ba3
Ecuador,Guayas,125,fg_125,http://fieldguides.fieldmuseum.org/guides/guide/125,Common Plants of the Churute Mangroves,Plantas Comunes de la Reserva de Churute,EC.GU,c31d279e-aa99-4597-af47-c494642d7ba3
Ecuador,Guayas,977,fg_977,http://fieldguides.fieldmuseum.org/guides/guide/977,Plants of the Guayaquil Cemetery,Plantas del Cementerio Guayaquil,EC.GU,c31d279e-aa99-4597-af47-c494642d7ba3
Ecuador,Imbabura,775,fg_775,http://fieldguides.fieldmuseum.org/guides/guide/775,Birds of Los Cedros Reserve,Aves de la Reserva Los Cedros,EC.IM,3d1fd288-5f22-402c-b8ce-d966a4b8cec7
Ecuador,Imbabura,941,fg_941,http://fieldguides.fieldmuseum.org/guides/guide/941,Common Plants of Cascada Peguche Protected Forest,Plantas Comunes del Bosque Protector Cascada Peguche,EC.IM,3d1fd288-5f22-402c-b8ce-d966a4b8cec7
Ecuador,Imbabura,914,fg_914,http://fieldguides.fieldmuseum.org/guides/guide/914,Common Plants of Cuicocha Lagoon,Plantas de la Laguna Cuicocha,EC.IM,3d1fd288-5f22-402c-b8ce-d966a4b8cec7
Ecuador,Imbabura,826,fg_826,http://fieldguides.fieldmuseum.org/guides/guide/826,Mammals of Cotacachi-Cayapas Ecological Reserve,Mamíferos de la Reserva Ecológica Cotacachi-Cayapas,EC.IM,3d1fd288-5f22-402c-b8ce-d966a4b8cec7
Ecuador,Imbabura,657,fg_657,http://fieldguides.fieldmuseum.org/guides/guide/657,"Plants of Cotacachi-Cayapas, Laguna Cuicocha",Plantas Comunes de la Laguna de Cuicocha,EC.IM,3d1fd288-5f22-402c-b8ce-d966a4b8cec7
Ecuador,Imbabura,228,fg_228,http://fieldguides.fieldmuseum.org/guides/guide/228,Pleurothallid Orchids of Los Cedros,Orquídeas de los Pleurothallidinae de Los Cedros,EC.IM,3d1fd288-5f22-402c-b8ce-d966a4b8cec7
Ecuador,Loja,237,fg_237,http://fieldguides.fieldmuseum.org/guides/guide/237,Amphibians and Reptiles of Southwestern Ecuador,Anfibios y Reptiles del Suroccidente del Ecuador,EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Loja,629,fg_629,http://fieldguides.fieldmuseum.org/guides/guide/629,Araceae of Estación San Francisco,Araceae de la Estación San Francisco,EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Loja,758,fg_758,http://fieldguides.fieldmuseum.org/guides/guide/758,Birds of Zapotillo,Aves de Zapotillo,EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Loja,448,fg_448,http://fieldguides.fieldmuseum.org/guides/guide/448,Common Birds of Rumi Wilco,Aves Comunes de Rumi Wilco,EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Loja,68,fg_68,http://fieldguides.fieldmuseum.org/guides/guide/68,"Conspicuous Plants of Cajanuma, Podocarpus","Plantas Llamativas de Cajanuma, Parque Podocarpus",EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Loja,69,fg_69,http://fieldguides.fieldmuseum.org/guides/guide/69,"Conspicuous Plants of the San Francisco River, Podocarpus National Park","Plantas Llamativas del Río San Francisco, Parque Podocarpus",EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Loja,440,fg_440,http://fieldguides.fieldmuseum.org/guides/guide/440,Epiphytic Ferns and Allies of Podocarpus Biosphere Reserve,Helechos Epífitos y Aliados de la Reserva de la Biósfera Podocarpus,EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Loja,630,fg_630,http://fieldguides.fieldmuseum.org/guides/guide/630,Ericaceae of Estación San Francisco,Ericaceae de la Estación San Francisco,EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Loja,403,fg_403,http://fieldguides.fieldmuseum.org/guides/guide/403,Mammals of Southern Ecuador,Mamíferos del Sur de Ecuador,EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Loja,158,fg_158,http://fieldguides.fieldmuseum.org/guides/guide/158,Montane Landslides and Pioneer Flora of Podocarpus National Park,Flora Pionera del Parque Podocarpus,EC.LJ,19535b16-2223-4d7a-a64e-40c23eb511a3
Ecuador,Los Rios,674,fg_674,http://fieldguides.fieldmuseum.org/guides/guide/674,Fishes of the Vinces and Abras de Mantequilla Rivers,Peces de los Ríos Vinces y Abras de Mantequilla,EC.LR,5469236c-a89c-46e8-b1b4-8538497c62d7
Ecuador,Los Rios,320,fg_320,http://fieldguides.fieldmuseum.org/guides/guide/320,Plants of Río Palenque,Plantas del Río Palenque,EC.LR,5469236c-a89c-46e8-b1b4-8538497c62d7
Ecuador,Manabi,625,fg_625,http://fieldguides.fieldmuseum.org/guides/guide/625,Amphibians of Reserva Jama-Coaque,Anfibios de la Reserva Jama-Coaque,EC.MN,f0f47c2e-66a7-4fec-b685-9a52b38cf751
Ecuador,Manabi,497,fg_497,http://fieldguides.fieldmuseum.org/guides/guide/497,Dry Forest Plants of the Cordillera del Bálsamo,"Plantas del Bosque Seco, Cordillera del Bálsamo",EC.MN,f0f47c2e-66a7-4fec-b685-9a52b38cf751
Ecuador,Manabi,788,fg_788,http://fieldguides.fieldmuseum.org/guides/guide/788,Mammals of Machalilla National Park,Mamíferos del Parque Nacional Machalilla,EC.MN,f0f47c2e-66a7-4fec-b685-9a52b38cf751
Ecuador,Manabi,789,fg_789,http://fieldguides.fieldmuseum.org/guides/guide/789,Mammals of Pacoche Wildlife Refuge,Mamíferos del Refugio Silvestre y Marino Pacoche,EC.MN,f0f47c2e-66a7-4fec-b685-9a52b38cf751
Ecuador,Manabi,757,fg_757,http://fieldguides.fieldmuseum.org/guides/guide/757,Reptiles of Jama-Coaque Reserve,Reptiles de la Reserva Jama-Coaque,EC.MN,f0f47c2e-66a7-4fec-b685-9a52b38cf751
Ecuador,Morona Santiago,259,fg_259,http://fieldguides.fieldmuseum.org/guides/guide/259,Amphibians and Reptiles of Central Amazonian Ecuador,Anfibios y Reptiles del Centro-Amazonía Ecuatoriana,EC.MS,cbdc8a93-746f-4d28-b133-85c94aeb9638
Ecuador,Morona Santiago,502,fg_502,http://fieldguides.fieldmuseum.org/guides/guide/502,Amphibians y Reptiles of Sangay National Park,Anfibios y Reptiles del Parque Sangay,EC.MS,cbdc8a93-746f-4d28-b133-85c94aeb9638
Ecuador,Napo,679,fg_679,http://fieldguides.fieldmuseum.org/guides/guide/679,Birds of the Bosque Protector Colonso,Aves del Bosque Protector Colonso,EC.NA,628c7c97-bfdf-4af2-aa76-b15b2475f0de
Ecuador,Napo,811,fg_811,http://fieldguides.fieldmuseum.org/guides/guide/811,Common Fishes of the Napo River,Peces Comunes del Río Napo,EC.NA,628c7c97-bfdf-4af2-aa76-b15b2475f0de
Ecuador,Napo,64,fg_64,http://fieldguides.fieldmuseum.org/guides/guide/64,Conspicuous Plants of Papallacta,Plantas Llamativas del Área de Papallacta,EC.NA,628c7c97-bfdf-4af2-aa76-b15b2475f0de
Ecuador,Napo,62,fg_62,http://fieldguides.fieldmuseum.org/guides/guide/62,"Conspicuous Plants of San Isidro, Cosanga","Plantas Llamativas de San Isidro, Cosanga",EC.NA,628c7c97-bfdf-4af2-aa76-b15b2475f0de
Ecuador,Napo,681,fg_681,http://fieldguides.fieldmuseum.org/guides/guide/681,Mammals of Cuyuja and Río Cedro,Mamíferos de Cuyuja y Río Cedro,EC.NA,628c7c97-bfdf-4af2-aa76-b15b2475f0de
Ecuador,Napo,680,fg_680,http://fieldguides.fieldmuseum.org/guides/guide/680,Mammals of Oyacachiy and Ccottupoe,Mamíferos del Oyacachiy y Ccottupoe,EC.NA,628c7c97-bfdf-4af2-aa76-b15b2475f0de
Ecuador,Napo,63,fg_63,http://fieldguides.fieldmuseum.org/guides/guide/63,"More Plants of San Isidro, Cosanga","Más Plantas de San Isidro, Cosanga",EC.NA,628c7c97-bfdf-4af2-aa76-b15b2475f0de
Ecuador,Napo,535,fg_535,http://fieldguides.fieldmuseum.org/guides/guide/535,Plants of Volcán Sumaco,Plantas del Volcán Sumaco,EC.NA,628c7c97-bfdf-4af2-aa76-b15b2475f0de
Ecuador,Orellana,749,fg_749,http://fieldguides.fieldmuseum.org/guides/guide/749,Amphibians of San José de Payamino,Anfibios de San José de Payamino,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,455,fg_455,http://fieldguides.fieldmuseum.org/guides/guide/455,Birds of Yasuní Scientific Station,Aves de la Estación Científica Yasuní,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,581,fg_581,http://fieldguides.fieldmuseum.org/guides/guide/581,"Birds, Mammals, and Reptiles of Orellana Subject to Trafficking","Aves, Mamíferos y Reptiles Sujetos al Tráfico Ilegal en Orellana",EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,408,fg_408,http://fieldguides.fieldmuseum.org/guides/guide/408,Cecropia of Yasuní,Especies de Cecropia en Yasuní,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,159,fg_159,http://fieldguides.fieldmuseum.org/guides/guide/159,Common Epiphytes of Yasuní,Epífitas Comunes del Yasuní,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,811,fg_811,http://fieldguides.fieldmuseum.org/guides/guide/811,Common Fishes of the Napo River,Peces Comunes del Río Napo,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,10,fg_10,http://fieldguides.fieldmuseum.org/guides/guide/10,Common Lianas of Yasuní,Lianas Comunes del Yasuní,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,71,fg_71,http://fieldguides.fieldmuseum.org/guides/guide/71,Conspicuous Plants of Yasuní,Plantas Llamativas del Yasuní,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,430,fg_430,http://fieldguides.fieldmuseum.org/guides/guide/430,Diurnal Primates of the Tiputini Biodiversity Station,Primates Diurnos de la Estación de Biodiversidad Tiputini,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,984,fg_984,http://fieldguides.fieldmuseum.org/guides/guide/984,Emblematic Trees of Yasuní National Park,Arboles Emblemáticos del Parque Nacional Yasuní,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,407,fg_407,http://fieldguides.fieldmuseum.org/guides/guide/407,Large Fruits and Seeds of Yasuní,Frutos y Semillas Grandes de Yasuní,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,904,fg_904,http://fieldguides.fieldmuseum.org/guides/guide/904,Mammals of Tiputini Biodiversity Station,Mamíferos de la Estación de Biodiversidad Tiputini,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,57,fg_57,http://fieldguides.fieldmuseum.org/guides/guide/57,Palms of Yasuní,Palmas del Yasuní,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Orellana,890,fg_890,http://fieldguides.fieldmuseum.org/guides/guide/890,Reptiles of San José de Payamino,Reptiles de San José de Payamino,EC.OR,6ca1722c-021b-4005-822e-60cbba416206
Ecuador,Pastaza,259,fg_259,http://fieldguides.fieldmuseum.org/guides/guide/259,Amphibians and Reptiles of Central Amazonian Ecuador,Anfibios y Reptiles del Centro-Amazonía Ecuatoriana,EC.PA,906d8ec8-9020-44dc-a5a7-20faa93770c3
Ecuador,Pastaza,634,fg_634,http://fieldguides.fieldmuseum.org/guides/guide/634,Common Orthoptera of Pastaza,Orthoptera Comunes de Pastaza,EC.PA,906d8ec8-9020-44dc-a5a7-20faa93770c3
Ecuador,Pastaza,690,fg_690,http://fieldguides.fieldmuseum.org/guides/guide/690,Gesneriaceae of the Río Anzu Reserve,Gesneriaceae de la Reserva Río Anzu,EC.PA,906d8ec8-9020-44dc-a5a7-20faa93770c3
Ecuador,Pastaza,879,fg_879,http://fieldguides.fieldmuseum.org/guides/guide/879,Herpetofauna of the Fatima Agroecological Scientific Station,Herpetofauna de la Estación Científica Agroecológica Fátima,EC.PA,906d8ec8-9020-44dc-a5a7-20faa93770c3
Ecuador,Pichincha,480,fg_480,http://fieldguides.fieldmuseum.org/guides/guide/480,Birds of Bosque Protector Jerusalem,Aves del Bosque Protector Jerusalem,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,856,fg_856,http://fieldguides.fieldmuseum.org/guides/guide/856,Common Flowers of Pululahua,Flores Comunes de la Reserva Geobotánica Pululahua,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,214,fg_214,http://fieldguides.fieldmuseum.org/guides/guide/214,Common Plants of Bosque Seco Jerusalén,Plantas Comunes del Bosque Seco Jerusalén,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,962,fg_962,http://fieldguides.fieldmuseum.org/guides/guide/962,Common Plants of Mojanda Lagoons,Plantas Comunes de las Lagunas de Mojanda,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,126,fg_126,http://fieldguides.fieldmuseum.org/guides/guide/126,Common Plants of Pululahua,Plantas Comunes de Pululahua,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,60,fg_60,http://fieldguides.fieldmuseum.org/guides/guide/60,Conspicuous Plants of Bellavista,Plantas Llamativas de Bellavista,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,7,fg_7,http://fieldguides.fieldmuseum.org/guides/guide/7,Conspicuous Plants of Maquipucuna,Plantas Llamativas de Maquipucuna,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,65,fg_65,http://fieldguides.fieldmuseum.org/guides/guide/65,Conspicuous Plants of Refugio Pasochoa,Plantas Llamativas del Refugio Pasochoa,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,432,fg_432,http://fieldguides.fieldmuseum.org/guides/guide/432,Hummingbirds of Yanacocha,Colibríes de la Reserva Yanacocha,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,830,fg_830,http://fieldguides.fieldmuseum.org/guides/guide/830,Mammals of the Tropi-Andino Conservation Corridor (Pichincha),Mamíferos del Corredor Tropi-Andino (Pichincha),EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,61,fg_61,http://fieldguides.fieldmuseum.org/guides/guide/61,More Plants of Bellavista,Más Plantas de Bellavista,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,72,fg_72,http://fieldguides.fieldmuseum.org/guides/guide/72,More Plants of Maquipucuna,Más Plantas de Maquipucuna,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,66,fg_66,http://fieldguides.fieldmuseum.org/guides/guide/66,More Plants of Refugio Pasochoa,Más Plantas del Refugio Pasochoa,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,166,fg_166,http://fieldguides.fieldmuseum.org/guides/guide/166,Orchids of Maquipucuna,Orquídeas de Maquipucuna,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,660,fg_660,http://fieldguides.fieldmuseum.org/guides/guide/660,Plants of Parque Rumipamba,Plantas del Parque Rumipamba,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,658,fg_658,http://fieldguides.fieldmuseum.org/guides/guide/658,Plants of Quebrada Ashintaco,"Plantas de la Quebrada Ashintaco, Quito",EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,654,fg_654,http://fieldguides.fieldmuseum.org/guides/guide/654,Plants of Sendero Lloa - Río Cristal,Plantas del Sendero Lloa - Río Cristal,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,659,fg_659,http://fieldguides.fieldmuseum.org/guides/guide/659,Plants of the Zoológico Guayllabamba,Plantas del Zoológico Guayllabamba,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,656,fg_656,http://fieldguides.fieldmuseum.org/guides/guide/656,Plants of Volcán Rucu Pichincha,Plantas del Volcán Rucu Pichincha,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Pichincha,579,fg_579,http://fieldguides.fieldmuseum.org/guides/guide/579,Vertebrates of Cayambe-Coca Park,Vertebrados del Parque Cayambe-Coca,EC.PI,8447a394-a385-4a63-8e30-fa7c0bfbfdeb
Ecuador,Santa Elena,237,fg_237,http://fieldguides.fieldmuseum.org/guides/guide/237,Amphibians and Reptiles of Southwestern Ecuador,Anfibios y Reptiles del Suroccidente del Ecuador,EC.SE,9e7a0383-a201-4c0d-88b1-e55e293f2d9b
Ecuador,Santo Domingo de los Tsáchilas,431,fg_431,http://fieldguides.fieldmuseum.org/guides/guide/431,Common Hummingbirds of Guajalito,Colibríes Comunes de Guajalito,EC.SD,50a93dfe-0160-400b-b7f9-83076b1c7767
Ecuador,Sucumbios,111,fg_111,http://fieldguides.fieldmuseum.org/guides/guide/111,"Climbers, Herbs, and Epiphytes of the Serranías Cofan","Trepadoras, Hierbas y Epífitas de las Serranías Cofan",EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,4,fg_4,http://fieldguides.fieldmuseum.org/guides/guide/4,Cofan Handicrafts of Zábalo,Artesanías de Zábalo de los Cofan,EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,811,fg_811,http://fieldguides.fieldmuseum.org/guides/guide/811,Common Fishes of the Napo River,Peces Comunes del Río Napo,EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,3,fg_3,http://fieldguides.fieldmuseum.org/guides/guide/3,Conspicuous Plants of Zábalo,Plantas Llamativas de Zábalo de los Cofan,EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,822,fg_822,http://fieldguides.fieldmuseum.org/guides/guide/822,Mammals of Cayambe Coca National Park,Mamíferos del Parque Nacional Cayambe Coca,EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,823,fg_823,http://fieldguides.fieldmuseum.org/guides/guide/823,Mammals of the Tropi-Andino Conservation Corridor (Sucumbíos),Mamíferos del Corredor de Conectividad Tropi-Andino (Sucumbíos),EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,109,fg_109,http://fieldguides.fieldmuseum.org/guides/guide/109,Palms of the Serranías Cofan,Palmas de las Serranías Cofan,EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,5,fg_5,http://fieldguides.fieldmuseum.org/guides/guide/5,Palms of Zábalo,Palmas de Zábalo de los Cofan,EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,89,fg_89,http://fieldguides.fieldmuseum.org/guides/guide/89,Rare Plants of the Serranías Cofan,Plantas Raras de las Serranías Cofan,EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,110,fg_110,http://fieldguides.fieldmuseum.org/guides/guide/110,Trees and Shrubs of the Serranías Cofan,Árboles y Arbustos de las Serranías Cofan,EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Sucumbios,52,fg_52,http://fieldguides.fieldmuseum.org/guides/guide/52,Useful Plants of Zábalo,Plantas Útiles de Zábalo de los Cofan,EC.SU,f3de563c-a096-4594-9984-db5c330a8e2a
Ecuador,Tungurahua,968,fg_968,http://fieldguides.fieldmuseum.org/guides/guide/968,Plants of Cerro Teligote,Plantas del Cerro Teligote,EC.TU,1383daef-468f-4a86-8b78-402e8d27bc8a
Ecuador,Zamora Chinchipe,983,fg_983,http://fieldguides.fieldmuseum.org/guides/guide/983,Amphibians and Reptiles of the Quimi River,Anfibios y Reptiles del Valle del Río Quimi,EC.ZC,a5ac5a50-2331-4ba5-84bb-927c4a64167e
Ecuador,Zamora Chinchipe,585,fg_585,http://fieldguides.fieldmuseum.org/guides/guide/585,Butterflies of Copalinga Ecolodge,Mariposas de Copalinga,EC.ZC,a5ac5a50-2331-4ba5-84bb-927c4a64167e
Ecuador,Zamora Chinchipe,69,fg_69,http://fieldguides.fieldmuseum.org/guides/guide/69,"Conspicuous Plants of the San Francisco River, Podocarpus National Park","Plantas Llamativas del Río San Francisco, Parque Podocarpus",EC.ZC,a5ac5a50-2331-4ba5-84bb-927c4a64167e
Ecuador,Zamora Chinchipe,440,fg_440,http://fieldguides.fieldmuseum.org/guides/guide/440,Epiphytic Ferns and Allies of Podocarpus Biosphere Reserve,Helechos Epífitos y Aliados de la Reserva de la Biósfera Podocarpus,EC.ZC,a5ac5a50-2331-4ba5-84bb-927c4a64167e
Ecuador,Zamora Chinchipe,691,fg_691,http://fieldguides.fieldmuseum.org/guides/guide/691,Gesneriaceae of the Tapichalaca Biological Reserve,Gesneriaceae de la Reserva Biológica Tapichalaca,EC.ZC,a5ac5a50-2331-4ba5-84bb-927c4a64167e
Ecuador,Zamora Chinchipe,920,fg_920,http://fieldguides.fieldmuseum.org/guides/guide/920,Lepidoptera of the Santa Gertrudis farm and its Conservation Area,Lepidópteros de la Finca Santa Gertrudis y su Área de Conservación,EC.ZC,a5ac5a50-2331-4ba5-84bb-927c4a64167e
Ecuador,Zamora Chinchipe,403,fg_403,http://fieldguides.fieldmuseum.org/guides/guide/403,Mammals of Southern Ecuador,Mamíferos del Sur de Ecuador,EC.ZC,a5ac5a50-2331-4ba5-84bb-927c4a64167e
Ecuador,Zamora Chinchipe,158,fg_158,http://fieldguides.fieldmuseum.org/guides/guide/158,Montane Landslides and Pioneer Flora of Podocarpus National Park,Flora Pionera del Parque Podocarpus,EC.ZC,a5ac5a50-2331-4ba5-84bb-927c4a64167e
Peru,Amazonas,363,fg_363,http://fieldguides.fieldmuseum.org/guides/guide/363,Amphibians and Reptiles of Kampankis,Anfibios y Reptiles de Kampankis,PE.AM,1ded07c6-4fbd-4364-8785-3f816e36241f
Peru,Ancash,750,fg_750,http://fieldguides.fieldmuseum.org/guides/guide/750,Plants of the Cordillera Blanca,Plantas de la Cordillera Blanca,PE.AN,155c4272-fc52-454c-9ed7-aa0c620db70e
Peru,Apurímac,521,fg_521,http://fieldguides.fieldmuseum.org/guides/guide/521,Amphibians of the Sierra de Ayacucho and Apurímac,Anfibios de la Sierra de Ayacucho y Apurímac,PE.AP,a7c441e5-ed02-4485-a425-65fd4cc6a144
Peru,Apurímac,469,fg_469,http://fieldguides.fieldmuseum.org/guides/guide/469,"Plants of Limatambo, Cunyac, and Curahuasi","Plantas de Limatambo, Cunyac y Curahuasi",PE.AP,a7c441e5-ed02-4485-a425-65fd4cc6a144
Peru,Arequipa,160,fg_160,http://fieldguides.fieldmuseum.org/guides/guide/160,Common Plants of the Valle del Cotahuasi,Plantas Comunes del Cañon del Cotahuasi,PE.AR,79bb7ac7-699d-45f4-87b4-b7edd9ec36d6
Peru,Arequipa,55,fg_55,http://fieldguides.fieldmuseum.org/guides/guide/55,Conspicuous Plants of the Valle del Colca,Plantas Llamativas del Valle del Colca,PE.AR,79bb7ac7-699d-45f4-87b4-b7edd9ec36d6
Peru,Ayacucho,521,fg_521,http://fieldguides.fieldmuseum.org/guides/guide/521,Amphibians of the Sierra de Ayacucho and Apurímac,Anfibios de la Sierra de Ayacucho y Apurímac,PE.AY,f37fbe12-0283-40f9-b835-f5abdd9bfa46
Peru,Ayacucho,405,fg_405,http://fieldguides.fieldmuseum.org/guides/guide/405,Plants of Laguna de Parinacochas,Plantas de la Laguna de Parinacochas y sus Alrededores,PE.AY,f37fbe12-0283-40f9-b835-f5abdd9bfa46
Peru,Ayacucho,735,fg_735,http://fieldguides.fieldmuseum.org/guides/guide/735,Vascular Plants of Torobamba and Pampas Dry Forests,Plantas Vasculares del Bosque Seco de Torobamba y Pampas,PE.AY,f37fbe12-0283-40f9-b835-f5abdd9bfa46
Peru,Cajamarca,763,fg_763,http://fieldguides.fieldmuseum.org/guides/guide/763,"Birds of Chugur, Hualgayoc district","Aves del Distrito de Chugur, Hualgayoc",PE.CJ,faffea07-c683-44c6-9b68-5a54eb2ccc30
Peru,Cajamarca,761,fg_761,http://fieldguides.fieldmuseum.org/guides/guide/761,Cacti of a seasonally dry tropical forest,Cactaceae del Bosque Tropical Estacionalmente Seco,PE.CJ,faffea07-c683-44c6-9b68-5a54eb2ccc30
Peru,Cajamarca,764,fg_764,http://fieldguides.fieldmuseum.org/guides/guide/764,Hummingbirds of Cajamarca,Colibríes de Cajamarca,PE.CJ,faffea07-c683-44c6-9b68-5a54eb2ccc30
Peru,Cusco,461,fg_461,http://fieldguides.fieldmuseum.org/guides/guide/461,"Amphibians of Acjanaco, Wayqecha, Pillahuata","Anfibios de Acjanaco, Wayqecha, Pillahuata",PE.CS,88b1c570-81fd-4ba6-9db5-32f080178941
Peru,Cusco,514,fg_514,http://fieldguides.fieldmuseum.org/guides/guide/514,Avian Nesting along an Altitudinal Gradient in Manu National Park,"Anidación de Aves en una Gradiente Altitudinal, Parque Nacional Manu",PE.CS,88b1c570-81fd-4ba6-9db5-32f080178941
