"region_id","attributes"
"049074f1-88ea-44f9-b379-557acc4ef817","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/31+PLAN+DE+MANEJO+COTOPAXI+1.pdf/ada6530d-ec2f-41b0-ba83-4b1391ad3445"",""plan_year"":""Plan de Manejo 2010 (1)"",""title_en"":""Management Plan for Cotopaxi National Park - Part 1"",""title_es"":""Plan de Manejo del Parque Nacional Cotopaxi - Parte 1""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/31+PLAN+DE+MANEJO+COTOPAXI+2.pdf/04869ae6-1b44-4b95-88c8-11e5c1b79ca2"",""plan_year"":""Plan de Manejo 2010 (2)"",""title_en"":""Management Plan for Cotopaxi National Park - Part 2"",""title_es"":""Plan de Manejo del Parque Nacional Cotopaxi - Parte 2""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/31+PLAN+DE+MANEJO+COTOPAXI+3.pdf/9de2bd76-135a-4385-8d34-5069435372fa"",""plan_year"":""Plan de Manejo 2010 (3)"",""title_en"":""Management Plan for Cotopaxi National Park - Part 3"",""title_es"":""Plan de Manejo del Parque Nacional Cotopaxi - Parte 3""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/31+PLAN+DE+MANEJO+COTOPAXI+4.pdf/1eae2834-3ad4-4648-9255-4fa0563f3b86"",""plan_year"":""Plan de Manejo 2010 (4)"",""title_en"":""Management Plan for Cotopaxi National Park - Part 4"",""title_es"":""Plan de Manejo del Parque Nacional Cotopaxi - Parte 4""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/31+PLAN+DE+MANEJO+COTOPAXI+5.pdf/efc473ba-e014-4b1c-8ef4-469da6fa374e"",""plan_year"":""Plan de Manejo 2010 (5)"",""title_en"":""Management Plan for Cotopaxi National Park - Part 5"",""title_es"":""Plan de Manejo del Parque Nacional Cotopaxi - Parte 5""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/31+PLAN+DE+MANEJO+COTOPAXI+6.pdf/d1bc6e1e-0e71-4fad-99c9-a477d277463c"",""plan_year"":""Plan de Manejo 2010 (6)"",""title_en"":""Management Plan for Cotopaxi National Park - Part 6"",""title_es"":""Plan de Manejo del Parque Nacional Cotopaxi - Parte 6""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/31+PLAN+DE+MANEJO+COTOPAXI+7.pdf/7dad69de-cc61-4389-9e21-bb00ad9950d9"",""plan_year"":""Plan de Manejo 2010 (7)"",""title_en"":""Management Plan for Cotopaxi National Park - Part 7"",""title_es"":""Plan de Manejo del Parque Nacional Cotopaxi - Parte 7""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/31+PLAN+DE+MANEJO+COTOPAXI+8.pdf/478902d5-6d25-456d-be4f-5b0294444f3a"",""plan_year"":""Plan de Manejo 2010 (8)"",""title_en"":""Management Plan for Cotopaxi National Park - Part 8"",""title_es"":""Plan de Manejo del Parque Nacional Cotopaxi - Parte 8""}]}"
"f2dc005f-e7f2-445e-bf06-5b3dff80e60b","{""management_plan"":[{""url"":""http://www.galapagos.gob.ec/wp-content/uploads/downloads/2016/07/DPNG_Plan_de_Manejo_2014.pdf"",""plan_year"":""Plan de Manejo 2014"",""title_en"":""Management Plan for Galápagos National Park"",""title_es"":""Plan de Manejo del Parque Nacional Galápagos""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/01+PLAN+DE+MANEJO+GALAPAGOS.pdf/5f23fd2f-cdf5-4555-be45-6cec04b75ff4"",""plan_year"":""Plan de Manejo 1998"",""title_en"":""Management Plan for Galápagos Marine Reserve"",""title_es"":""Plan de Manejo de la Reserva Marina de Galápagos""}]}"
"4ed33eca-5ce4-4620-b4ac-e7f1a71d027b","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/34+PLAN+DE+MANEJO+LLANGANATES.pdf/e19b71d9-3727-47dc-94be-6e1e63292754"",""plan_year"":""Plan de Manejo 2013"",""title_en"":""Management Plan for Llanganates National Park"",""title_es"":""Plan de Manejo del Parque Nacional Llanganates""}]}"
"3588c68f-9d3e-47be-8389-626623472729","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/12+PLAN+MANEJO+MACHALILLA+0_Caratula.pdf/bdd2c8a8-c01c-4005-aea2-a33c95fa673c"",""plan_year"":""Plan de Manejo 1998 (1)"",""title_en"":""Management Plan for Machalilla National Park - Cover"",""title_es"":""Plan de Manejo del Parque Nacional Machalilla - Carátula""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/12+PLAN+MANEJO+MACHALILLA+1_Participan.pdf/398c532c-2661-42c3-9362-5480d0fe176f"",""plan_year"":""Plan de Manejo 1998 (2)"",""title_en"":""Management Plan for Machalilla National Park - Participants"",""title_es"":""Plan de Manejo del Parque Nacional Machalilla - Participan""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/12+PLAN+MANEJO+MACHALILLA+3_Indice.pdf/9befb467-3aea-425f-90db-4ff3fa9d57ac"",""plan_year"":""Plan de Manejo 1998 (3)"",""title_en"":""Management Plan for Machalilla National Park - Index"",""title_es"":""Plan de Manejo del Parque Nacional Machalilla - Indice""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/12+PLAN+MANEJO+MACHALILLA+4_Pnmcap1.pdf/1c91bfa4-78ad-4c67-af38-e7d91e2642cc"",""plan_year"":""Plan de Manejo 1998 (4)"",""title_en"":""Management Plan for Machalilla National Park - Chapter 1"",""title_es"":""Plan de Manejo del Parque Nacional Machalilla - Capítulo 1""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/12+PLAN+MANEJO+MACHALILLA+5_Pnmcap23.pdf/ba02d3eb-17e6-4dc1-aaf3-d4c5a54b2c65"",""plan_year"":""Plan de Manejo 1998 (5)"",""title_en"":""Management Plan for Machalilla National Park - Chapter 2 and 3"",""title_es"":""Plan de Manejo del Parque Nacional Machalilla - Capítulo 2 y 3""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/12+PLAN+MANEJO+MACHALILLA+6_Pnmcap4.pdf/236ebb20-b78d-4632-b52d-db7dba8fee2e"",""plan_year"":""Plan de Manejo 1998 (6)"",""title_en"":""Management Plan for Machalilla National Park - Chapter 4"",""title_es"":""Plan de Manejo del Parque Nacional Machalilla - Capítulo 4""},{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/12+PLAN+MANEJO+MACHALILLA+7_Pnmcap5.pdf/3b55c791-a0b8-4da2-8d03-2ae44cf0b70e"",""plan_year"":""Plan de Manejo 1998 (7)"",""title_en"":""Management Plan for Machalilla National Park - Chapter 5"",""title_es"":""Plan de Manejo del Parque Nacional Machalilla - Capítulo 5""}]}"
"573dc859-4ff0-4a14-9ab6-231daa7da166","{""management_plan"":[{""url"":""http://maetransparente.ambiente.gob.ec/documentacion/Biodiversidad/Plan%20de%20Manejo%20Podocarpus%2017abril2014%20FIN.pdf"",""plan_year"":""Plan de Manejo 2014"",""title_en"":""Management Plan for Podocarpus National Park"",""title_es"":""Plan de Manejo del Parque Nacional Podocarpus""}]}"
"c506742a-0b0f-4a3f-86fd-ea8a48c68232","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/42+PLAN+DE+MANEJO+SUMACO.pdf/477bfee3-341c-4efa-86c0-0689734994f0"",""plan_year"":""Plan de Manejo 2013"",""title_en"":""Management Plan for Sumaco Napo-Galeras National Park"",""title_es"":""Plan de Manejo del Parque Nacional Sumaco Napo-Galeras""}]}"
"e479fdc8-0baa-40a5-9d11-fd542a6c9e0a","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/45+PLAN+DE+MANEJO+YASUNI.pdf/8da03f55-1880-4704-800e-d5167c80089c"",""plan_year"":""Plan de Manejo 2011"",""title_en"":""Management Plan for Yasuní National Park"",""title_es"":""Plan de Manejo del Parque Nacional Yasuní""}]}"
"a1ad64f3-16c9-410e-9ffc-8dffe9513317","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/08+PLAN+DE+MANEJO+EL+PAMBILAR.pdf/9dd9dd44-d76a-46bb-94e2-2ccc2a5f5537"",""plan_year"":""Plan de Manejo 2011"",""title_en"":""Management Plan for El Pambilar Wildlife Refuge"",""title_es"":""Plan de Manejo del Refugio de Vida Silvestre El Pambilar""}]}"
"199d12d6-ba20-4a0b-ae90-e2e89f1f2bcc","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/48+PLAN+DE+MANEJO+EL+ZARZA.pdf/4f10e04a-fbfe-498a-8ae4-359c0f425c96"",""plan_year"":""Plan de Manejo 2005"",""title_en"":""Management Plan for El Zarza Wildlife Refuge"",""title_es"":""Plan de Manejo del Refugio de Vida Silvestre El Zarza""}]}"
"6978d37d-603d-429d-97da-e60256ff959f","{""management_plan"":[{""url"":""http://maetransparente.ambiente.gob.ec/documentacion/Biodiversidad/Documentos/PLAN%20DE%20MANEJO-%20REVISICOF-02-09-2014-ACTUALIZADO.pdf"",""plan_year"":""Plan de Manejo 2014"",""title_en"":""Management Plan for Isla Corazón y Fragatas Wildlife Refuge"",""title_es"":""Pland de Manejo del Refugio de Vida Silvestre Isla Corazón y Fragatas""}]}"
"dc0874b8-413f-4fd2-ade0-38ba7c610858","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/22+PLAN+DE+MANEJO+ISLA+SANTA+CLARA.pdf/15c8eb9a-6001-4bfb-b660-d8d518040c95"",""plan_year"":""Plan de Manejo 2009"",""title_en"":""Management Plan for Isla Santa Clara Wildlife Refuge"",""title_es"":""Plan de Manejo del Refugio de Vida Silvestre Isla Santa Clara""}]}"
"2c9586b7-4833-4cff-b55c-62943e78fc40","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/21+PLAN+DE+MANEJO+MORRO.pdf/641cd58c-5c57-4695-bcb5-0aff93c2db7a"",""plan_year"":""Plan de Manejo 2010"",""title_en"":""Management Plan for Manglares El Morro Wildlife Refuge"",""title_es"":""Plan de Manejo del Refugio de Vida Silvestre Manglares El Morro""}]}"
"11804ae5-47cc-4abb-bf54-f649d445298e","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/11+PLAN+DE+MANEJO+PACOCHE.pdf/0f2534aa-bb52-4ca6-b4b2-9d63502c32dc"",""plan_year"":""Plan de Manejo 2009 - 2014"",""title_en"":""Management Plan for Pacoche Marine and Coastal Wildlife Refuge"",""title_es"":""Plan de Manejo del Refugio de Vida Silvestre Marina y Costero Pacoche""}]}"
"025daf21-9fee-423d-84d9-0155c9ae5d02","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/783967/890928/Plan+de+manejo+de+la+Reserva+Limoncocha.pdf/bf9eb887-e71f-4d35-bb0a-019fc8ac9432"",""plan_year"":""Plan de Manejo 2011"",""title_en"":""Management Plan for Limoncocha Biological Reserve"",""title_es"":""Plan de Manejo de la Reserva Biológica Limoncocha""}]}"
"638bb365-10d2-433e-b406-9d6ff307e9d2","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/35+PLAN+DE+MANEJO+CHIMBORAZO.pdf/d116d0db-aefc-477b-8188-f4a627af486d"",""plan_year"":""Plan Gerencial 2006-2008"",""title_en"":""Management Plan for Chimborazo Fauna Production Reserve"",""title_es"":""Plan Gerencial de la Reserva de Producción de Fauna Chimborazo""}]}"
"e4bfe83c-f0d6-4c39-b1f3-4ef1ac9de55d","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/43+PLAN+DE+MANEJO+CUYABENO+RPF+Cuyabeno.pdf/7b5b2945-52c8-4dec-bb0d-bfc8784cb23b"",""plan_year"":""Plan de Manejo 2012"",""title_en"":""Management Plan for Cuyabeno Fauna Production Reserve"",""title_es"":""Plan de Manejo de la Reserva de Producción de Fauna Cuyabeno""}]}"
"9ea2db37-564e-4257-b9f3-028661890cc9","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/17+PLAN+DE+MANEJO+EL+SALADO+RPF+Manglares+El+Salado.pdf/787cacbe-391d-45b2-b469-3bedddabc02d"",""plan_year"":""Plan de Manejo"",""title_en"":""Management Plan for Manglares El Salado Fauna Production Reserve"",""title_es"":""Plan de Manejo de la Reserva de Producción de Fauna Manglares El Salado""}]}"
"ab90cd2c-4ef7-4118-a037-38d7717fba99","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/14+PLAN+DE+MANEJO+SANTA+ELENA+PUNTILLA+SANTA+ELENA.pdf/c7711758-e6b0-4ea7-8a84-ae74e3446bd3"",""plan_year"":""Plan de Manejo 2009"",""title_en"":""Management Plan for Puntilla de Santa Elena Fauna Production Reserve"",""title_es"":""Plan de Manejo de la Reserva de Producción de Fauna Marino Costera Puntilla de Santa Elena""}]}"
"a06d3e3a-847d-479c-872b-2fbfcb62644e","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/28+PLAN+DE+MANEJO+ANTISANA.pdf/c648cb13-956f-4861-965d-9dbca5662ae6"",""plan_year"":""Plan de Manejo 2002"",""title_en"":""Management Plan for Antisana Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica Antisana""}]}"
"791f37ae-4a56-4d37-aa52-194de7295251","{""management_plan"":[{""url"":""http://maetransparente.ambiente.gob.ec/documentacion/Biodiversidad/PLAN%20DE%20MANEJO%20REAr%202015.pdf"",""plan_year"":""Plan de Manejo 2015"",""title_en"":""Management Plan for Arenillas Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica Arenillas""}]}"
"d3fdebbe-beb5-4020-a2a6-5b16ac08b9b6","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/03+PLAN+DE+MANEJO+CAYAPAS+MATAJE.pdf/300e86f9-31ef-492a-8b3f-da397583949c"",""plan_year"":""Plan de Manejo 2008"",""title_en"":""Management Plan for Cayapas Mataje Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica Cayapas Mataje""},{""url"":""http://maetransparente.ambiente.gob.ec/documentacion/Biodiversidad/PLAN_MANEJO_REMACAM_2015-2.pdf"",""plan_year"":""Plan de Manejo 2014"",""title_en"":""Management Plan for Manglares Cayapas Mataje Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica Manglares Cayapas Mataje""}]}"
"00fe1bd5-4697-4f28-9b64-fce6ba3c08cc","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/41+PLAN+DE+MANEJO+COFAN+BERMEJO.pdf/79f46799-7e80-44e3-a6c1-8da9792221a8"",""plan_year"":""Plan de Manejo 2007"",""title_en"":""Management Plan for Cofán Bermejo Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica Cofán Bermejo""}]}"
"7e3f7cb0-f7f5-4a40-9a18-6b0e0ece32df","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/25+PLAN+DE+MANEJO+COTACACHI+CAYAPAS.pdf/72c5f641-6573-4f6d-94b5-fd3b6df6227c"",""plan_year"":""Plan de Manejo 2007"",""title_en"":""Management Plan for Cotacachi-Cayapas Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica Cotacachi-Cayapas""}]}"
"1f15e9af-6180-43bd-8cae-8f7dc26c4f10","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/24+PLAN+DE+MANEJO+EL+ANGEL.pdf/134234ba-a47d-459c-956b-37b0155df002"",""plan_year"":""Plan de Manejo 2015"",""title_en"":""Management Plan for El Ángel Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica El Ángel""}]}"
"6f2743f9-1a0a-4e1a-bc49-3a3450be9cf9","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/30+PLAN+DE+MANEJO+ILINIZAS.pdf/a4b31f30-95a5-43e9-8875-c51258f08b4d"",""plan_year"":""Plan de Manejo 2008"",""title_en"":""Management Plan for Los Illinizas Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica Los Ilinizas""}]}"
"a02c9a83-8055-4a2a-b9ed-eb111fbcbf43","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/09+PLAN+DE+MANEJO+CHINDUL.pdf/aeb58b23-f095-4514-8213-c69b95b0f18c"",""plan_year"":""Plan de Manejo 2005 - 2010"",""title_en"":""Management Plan for Manche Chindul Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica Mache Chindul""}]}"
"4a8ac036-631b-4092-9c5b-78c8ac544521","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/20+PLAN+DE+MANEJO+CHURUTE.pdf/afc3a934-1b6c-443b-b790-b17dc0fd668f"",""plan_year"":""Plan de Manejo 1996"",""title_en"":""Management Plan for Manglares Churute Ecological Reserve"",""title_es"":""Plan de Manejo de la Reserva Ecológica Manglares Churute""}]}"
"140ebba9-1874-46eb-8181-928f7294e117","{""management_plan"":[{""url"":""http://suia.ambiente.gob.ec/documents/10179/242256/26+PLAN+DE+MANEJO+PULULAHUA+2+Plan+Pululahua+final+editado+mayo+2011.pdf/8fe57537-8426-4890-9079-928bedcf12e1"",""plan_year"":""Plan de Manejo 2011"",""title_en"":""Management Plan for Pululahua Geobotanical Reserve"",""title_es"":""Plan de Manejo de la Reserva Geobotánica Pululahua""}]}"
"a5af7501-56cd-45d9-a166-a5e0691c1016","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2018/06/PM-Estoraques-septiembre-21-2017.pdf"",""plan_year"":""Plan Manejo 2017"",""title_en"":""Management Plan for Los Estoraques Natural Area"",""title_es"":""Plan de Manejo del Área Natural Única Los Estoraques""}]}"
"a4c243b0-f4b7-4f0d-bb7b-ea410f5f310c","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/Volcanico-.pdf"",""plan_year"":""Plan de Manejo 2008 - 2013"",""title_en"":""Management Plan for Complejo Volcánico Doña Juana Cascabel Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Naural Complejo Volcánico Doña Juana Cascabel""}]}"
"905cf794-32c5-485c-96f5-b4d2954e5faf","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/PMPNNAMACAYACU.pdf"",""plan_year"":""Plan de Manejo 2007"",""title_en"":""Management Plan for Amacayacu Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Amacayacu""}]}"
"ac12402b-6105-4e42-87b5-3c892e384383","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2013/12/PlandeManejoPNNCatatumboBari.pdf"",""plan_year"":""Plan de Manejo 2018"",""title_en"":""Management Plan for Catatumbo Bari Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Catatumbo Bari""}]}"
"a8a3ab0f-75ef-4575-9006-15523b6b324b","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2013/12/PM-CORALES-DE-PROF-2017.pdf"",""plan_year"":""Plan de Manejo 2016 - 2021"",""title_en"":""Management Plan for Corales de Profundidad Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Corales de Profundidad""}]}"
"ea8e897f-8db1-42f8-a092-65f3582ee84a","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/Corales.pdf"",""plan_year"":""Plan de Manejo 2006"",""title_en"":""Management Plan for Corales del Rosario y San Bernardo Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Corales del Rosario y San Bernardo""}]}"
"578dd54c-72d5-49b6-b9c2-436c3b875504","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2018/04/Plan-de-Manejo-PNN-Cordillera-de-los-Picachos.pdf"",""plan_year"":""Plan de Manejo 2017"",""title_en"":""Management Plan for Cordillera de los Picachos Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Cordillera de los Picachos""}]}"
"16be2e4b-41b8-4860-aee2-2c96cc3b7442","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/PlandeManejoPNNCuevaLosGuacharos.pdf"",""plan_year"":""Plan de Manejo 2005 - 2009"",""title_en"":""Management Plan for the Cueva de los Guacharos Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Cueva de los Guacharos""}]}"
"f4ba95ad-9234-49be-9905-23da5b45df27","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2013/12/PlandeManejoPNNElCocuy.pdf"",""plan_year"":""Plan de Manejo 2005 - 2009"",""title_en"":""Management Plan for El Cocuy Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural El Cocuy""}]}"
"5abd2761-a0ef-4b4c-a6e9-b5ab1208f058","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2018/07/PLAN-DE-MANEJO-PNN-EL-TUPARRO-2007.pdf"",""plan_year"":""Plan de Manejo 2007"",""title_en"":""Management Plan for El Tuparro Natural National Park"",""title_es"":""Pland de Manejo del Parque Nacional Natural El Tuparro""}]}"
"6c85db39-258d-4659-9048-2fe05285f298","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/PlandeManejoFarallonesdeCali.pdf"",""plan_year"":""Plan de Manejo 2005 - 2009"",""title_en"":""Management Plan for Farallones de Cali Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Farallones de Cali""}]}"
"dd9816aa-458c-4e59-bce6-23a2005fa854","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2018/06/PM-PNN-Gorgona-JUNIO-22.pdf"",""plan_year"":""Plan de Manejo 2018 - 2023"",""title_en"":""Management Plan for Gorgona Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Gorgona""}]}"
"d6cab5c3-5f78-4fd1-8799-3a5ab4df0247","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/LaPaya.pdf"",""plan_year"":""Plan de Manejo 2007"",""title_en"":""Management Plan for La Paya Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural La Paya""}]}"
"a760a700-4db5-437e-b862-5b49e0e30add","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/parqueLasHermosas.pdf"",""plan_year"":""Plan de Manejo 2007"",""title_en"":""Management Plan for Las Hermosas Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Las Hermosas""}]}"
"9ad1c63f-df26-4560-97a1-4b146b78415e","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/PNNORQUIDEAS.pdf"",""plan_year"":""Plan de Manejo 2005 - 2009"",""title_en"":""Management Plan for Las Orquídeas Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Las Orquídeas""}]}"
"5893350b-0029-401a-8eab-1706bf97ada2","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/PNNLosKatios.pdf"",""plan_year"":""Plan de Manejo 2005 - 2009"",""title_en"":""Management Plan for Los Katios Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Los Katios""}]}"
"9776a434-8af6-4a01-9136-72f2ba9bd431","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2013/12/Plan-de-manejo-PNN-Los-Nevados-2017.pdf"",""plan_year"":""Plan de Manejo 2017 - 2022"",""title_en"":""Management Plan for Los Nevados Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Los Nevados""}]}"
"81152d2f-958e-4f17-9fd3-16c1e5a809d7","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/Macuira.pdf"",""plan_year"":""Plan de Manejo  2007"",""title_en"":""Management Plan for Macuira Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Macuira""}]}"
"e23f8af4-16e6-4a94-92b1-7d4c81ec10f8","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2013/12/ParquenacionalMunchique.pdf"",""plan_year"":""Plan de Manejo 2005 - 2009"",""title_en"":""Management Plan for Munchique Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Munchique""}]}"
"33a19679-4773-468d-9743-42c478a6d46d","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2013/12/NevadodelHuila.pdf"",""plan_year"":""Plan de Manejo 2007 - 2011"",""title_en"":""Management Plan for Nevado del Huila Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Nevado del Huila""}]}"
"45a58cd9-862b-47db-8cbf-860c54084206","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/Paramillo.pdf"",""plan_year"":""Plan de Manejo 2004 - 2011"",""title_en"":""Management Plan for Paramillo Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Paramillo""}]}"
"3613316b-6a4a-4c94-a03a-e56028752c38","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/pnnPISBA.pdf"",""plan_year"":""Plan de Manejo 2005 - 2009"",""title_en"":""Management Plan for Pisba Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Pisba""}]}"
"a2145b47-2229-4480-b16d-1e3d0ae050d1","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/ParquePurace.pdf"",""plan_year"":""Plan de Manejo"",""title_en"":""Management Plan for Puracé Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Puracé""}]}"
"56265c2a-7c1a-4c88-b038-4ebf89d9e49d","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/parqueNaturalPURE.pdf"",""plan_year"":""Plan de Manejo 2004"",""title_en"":""Management Plan for Rio Puré Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Rio Puré""}]}"
"c8ba4ce6-9e4c-4805-96d0-5c39d4edacfd","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2018/06/Plan-Manejo-Adopcion-Sanquianga23-Mar-1-2.pdf"",""plan_year"":""Plan de Manejo 2018 - 2023"",""title_en"":""Management Plan for Sanquianga Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Sanquianga""}]}"
"6b6b42eb-0ea9-473c-a911-2c5dcbdcc083","{""management_plan"":[{""url"":""http://www.parquesnacionales.gov.co/portal/wp-content/uploads/2013/12/PMPNNSelvadeFlorencia2009.pdf"",""plan_year"":""Plan de Manejo 2008 - 2012"",""title_en"":""Management Plan for Selva de Florencia Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Selva de Florencia""}]}"
"8ee51705-6390-4242-8f3f-26b6b2db4a08","{""management_plan"":[{""url"":""https://storage.googleapis.com/pnn-web/uploads/2013/12/PM-SChiribiquete-22ago2018-para-adopcion.pdf"",""plan_year"":""Plan de Manejo 2018-2023"",""title_en"":""Management Plan for Serranía de Chiribiquete Natural National Park"",""title_es"":""Plan de Manejo del Parque Nacional Natural Serranía de Chiribiquete""}]}"
